SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
58.104431277657994,325.83551973972783,2,0,2,2,84.77635605028193,336.6404189960208,2,0,2,148,0.009659149684011936
84.77635605028193,336.6404189960208,2,0,2,1,40.11069053313531,344.82594848986594,1,0,1,148,0.4001554250717163
95.63611370871935,281.28412497937506,10,1,3,0,70.0605672194185,268.0921258591217,16,2,2,161,0.8331710696220398
70.0605672194185,268.0921258591217,16,2,2,3,104.45423370719686,256.65382149387943,17,2,3,213,0.3655132055282593
104.45423370719686,256.65382149387943,17,2,3,1,70.0605672194185,268.0921258591217,17,2,3,213,0.008732758462429047
70.0605672194185,268.0921258591217,17,2,3,2,95.63611370871935,281.28412497937506,10,1,3,152,0.6984447836875916
95.63611370871935,281.28412497937506,10,1,3,1,58.10298773276428,291.360718057953,9,1,2,152,0.973326563835144
4.207379752622245,313.3733857426948,7,1,0,2,27.826593102268575,329.8132817204386,1,0,1,139,1.3868834972381592
27.826593102268575,329.8132817204386,1,0,1,0,4.207379752622245,313.3733857426948,7,1,0,194,1.158666968345642
4.207379752622245,313.3733857426948,7,1,0,3,45.07481981968483,310.1432597275741,8,1,1,216,1.6444828510284424
45.07481981968483,310.1432597275741,8,1,1,0,21.455606470038504,293.70336374983026,15,2,1,125,1.1769254207611084
70.63780454735209,323.3595841344659,2,0,2,1,27.826593102268575,329.8132817204386,1,0,1,230,0.2874695360660553
27.826593102268575,329.8132817204386,1,0,1,2,53.389577829935874,343.02960612733045,1,0,1,244,0.009445113129913807
152.057290439326,246.97707619794562,19,2,5,1,118.51944191873544,264.71161219392485,18,2,4,185,0.4676382839679718
118.51944191873544,264.71161219392485,18,2,4,1,82.95369288711801,277.9168591133418,17,2,3,185,0.7006118297576904
82.95369288711801,277.9168591133418,17,2,3,2,109.41140030797615,289.23618493458326,10,1,3,97,0.5191162824630737
109.41140030797615,289.23618493458326,10,1,3,2,137.1202268720624,297.00524854975214,4,0,4,97,0.8534456491470337
137.1202268720624,297.00524854975214,4,0,4,3,174.7141084852865,276.5665463857432,5,0,5,104,0.8230260014533997
174.7141084852865,276.5665463857432,5,0,5,1,137.1202268720624,297.00524854975214,4,0,4,104,0.6740880608558655
137.1202268720624,297.00524854975214,4,0,4,3,174.7141084852865,276.5665463857432,5,0,5,146,0.527334451675415
174.7141084852865,276.5665463857432,5,0,5,0,146.22826848282168,272.4806758090938,11,1,4,138,0.731869637966156
155.75399205554632,235.04989435405102,19,2,5,1,123.741327370169,253.36898542986353,18,2,4,81,0.37331992387771606
123.741327370169,253.36898542986353,18,2,4,3,155.75399205554632,235.04989435405102,19,2,5,81,0.28994864225387573
155.75399205554632,235.04989435405102,19,2,5,1,123.741327370169,253.36898542986353,18,2,4,156,0.24126340448856354
123.741327370169,253.36898542986353,18,2,4,3,155.75399205554632,235.04989435405102,19,2,5,156,0.18620693683624268
155.75399205554632,235.04989435405102,19,2,5,1,123.741327370169,253.36898542986353,18,2,4,190,0.15643340349197388
123.741327370169,253.36898542986353,18,2,4,3,155.75399205554632,235.04989435405102,19,2,5,190,0.11985862255096436
155.75399205554632,235.04989435405102,19,2,5,1,123.741327370169,253.36898542986353,18,2,4,157,0.10190579295158386
123.741327370169,253.36898542986353,18,2,4,1,89.61141426591068,267.352862917817,17,2,3,157,0.5198125839233398
95.1025361329073,297.7166732672459,10,1,3,0,69.14040901143572,285.3027546939789,9,1,2,132,0.7383875250816345
69.14040901143572,285.3027546939789,9,1,2,0,45.02073300841735,269.60630131990183,16,2,2,123,0.6915215849876404
45.02073300841735,269.60630131990183,16,2,2,2,69.14040901143572,285.3027546939789,9,1,2,123,0.5530922412872314
69.14040901143572,285.3027546939789,9,1,2,3,105.7883854277679,273.8373157603385,10,1,3,123,0.5396752953529358
105.7883854277679,273.8373157603385,10,1,3,2,133.14874447458286,282.7562939442183,11,1,4,205,0.47261592745780945
133.14874447458286,282.7562939442183,11,1,4,0,105.7883854277679,273.8373157603385,18,2,4,131,0.36395063996315
105.7883854277679,273.8373157603385,18,2,4,1,69.14040901143572,285.3027546939789,16,2,2,131,0.5259557962417603
69.14040901143572,285.3027546939789,16,2,2,3,105.7883854277679,273.8373157603385,18,2,4,71,0.44569703936576843
105.7883854277679,273.8373157603385,18,2,4,2,133.14874447458286,282.7562939442183,11,1,4,71,0.2672988474369049
133.14874447458286,282.7562939442183,11,1,4,0,105.7883854277679,273.8373157603385,18,2,4,95,0.20621202886104584
153.3152138673485,233.0395572219229,19,2,5,1,121.58581491838504,251.05752258001132,18,2,4,116,0.10203438252210617
121.58581491838504,251.05752258001132,18,2,4,3,153.3152138673485,233.0395572219229,19,2,5,116,0.08572833240032196
153.3152138673485,233.0395572219229,19,2,5,1,121.58581491838504,251.05752258001132,18,2,4,148,0.06613703817129135
121.58581491838504,251.05752258001132,18,2,4,3,153.3152138673485,233.0395572219229,19,2,5,133,0.056260667741298676
153.3152138673485,233.0395572219229,19,2,5,0,145.85230899624185,260.83240648031966,12,1,5,133,0.5923253893852234
145.85230899624185,260.83240648031966,12,1,5,0,134.82555552621713,287.41337950476805,11,1,4,106,0.3729768693447113
134.82555552621713,287.41337950476805,11,1,4,2,145.85230899624185,260.83240648031966,19,2,5,106,0.3666205108165741
145.85230899624185,260.83240648031966,19,2,5,0,134.82555552621713,287.41337950476805,11,1,4,186,0.28698116540908813
50.074643926748365,286.11950422729547,16,2,2,3,86.9923378129757,277.13565960644087,17,2,3,162,0.19317740201950073
86.9923378129757,277.13565960644087,17,2,3,0,62.015568185950926,262.84236054661255,16,2,2,162,0.16434015333652496
