SampledPos_x,SampledPos_y,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_row,ObservationPost_col,discrTouch
26.93877551020408,297.78066378066376,7,5,1,36.93877551020408,297.78066378066376,6,6,160
30.918367346938776,284.6940836940837,8,6,1,40.91836734693878,284.6940836940837,8,7,186
92.0,317.5959595959596,2,10,2,92.0,307.5959595959596,3,10,119
94.53061224489795,302.1904761904762,4,11,2,94.53061224489795,292.1904761904762,5,11,97
42.673469387755105,268.3015873015873,9,7,3,32.673469387755105,268.3015873015873,10,6,128
27.612244897959183,301.63780663780665,6,5,2,27.612244897959183,291.63780663780665,7,6,184
87.59183673469387,274.4098124098124,7,10,1,97.59183673469387,274.4098124098124,7,12,129
31.387755102040817,299.34199134199133,6,6,0,31.387755102040817,309.34199134199133,5,5,235
52.08163265306123,310.2251082251082,4,7,0,52.08163265306123,320.2251082251082,3,6,145
99.38775510204081,282.1702741702742,10,15,0,99.38775510204081,292.1702741702742,5,12,36
69.46938775510205,272.2741702741703,8,10,2,69.46938775510205,262.2741702741703,9,9,45
52.795918367346935,272.4574314574314,8,8,3,42.795918367346935,272.4574314574314,9,7,236
77.0,255.6060606060606,10,11,1,87.0,255.6060606060606,9,11,154
96.75510204081633,302.97113997113996,4,10,2,96.75510204081633,292.97113997113996,5,11,91
92.3265306122449,313.4862914862915,3,10,1,102.3265306122449,313.4862914862915,2,11,150
118.04081632653062,269.40548340548344,7,14,3,108.04081632653062,269.40548340548344,7,13,125
64.04081632653062,283.04184704184706,7,8,3,54.04081632653062,283.04184704184706,7,8,132
51.224489795918366,263.4574314574314,9,8,0,51.224489795918366,273.4574314574314,8,8,68
85.12244897959184,260.2669552669553,9,11,1,95.12244897959184,260.2669552669553,9,11,128
110.59183673469387,268.6017316017316,7,12,1,120.59183673469387,268.6017316017316,7,13,144
94.0,317.0909090909091,2,10,3,84.0,317.0909090909091,8,18,36
81.34693877551021,262.56277056277054,8,11,0,81.34693877551021,272.56277056277054,7,10,157
81.08163265306122,302.9018759018759,4,9,0,81.08163265306122,312.9018759018759,3,9,138
71.79591836734694,267.65945165945163,8,9,2,71.79591836734694,257.65945165945163,9,10,142
36.673469387755105,269.8167388167388,10,7,1,46.673469387755105,269.8167388167388,9,8,167
50.9795918367347,315.8730158730159,4,7,2,50.9795918367347,305.8730158730159,5,7,213
50.9795918367347,315.8730158730159,4,7,0,50.9795918367347,325.8730158730159,3,6,114
47.63265306122449,308.6637806637807,5,7,2,47.63265306122449,298.6637806637807,6,7,220
70.83673469387755,292.06493506493507,6,9,2,70.83673469387755,282.06493506493507,7,10,111
117.87755102040816,304.3492063492063,3,13,1,127.87755102040816,304.3492063492063,2,13,142
119.71428571428571,273.01010101010104,6,13,3,109.71428571428571,273.01010101010104,7,13,221
109.22448979591837,248.81096681096682,9,14,0,109.22448979591837,258.8109668109668,8,13,134
51.08163265306123,310.47763347763345,4,7,3,41.08163265306123,310.47763347763345,5,6,175
96.77551020408163,315.04761904761904,2,10,3,86.77551020408163,315.04761904761904,3,9,244
64.77551020408163,323.1284271284271,3,7,2,64.77551020408163,313.1284271284271,4,7,141
78.65306122448979,312.9119769119769,3,9,2,78.65306122448979,302.9119769119769,4,9,150
74.75510204081633,308.52669552669556,4,8,1,84.75510204081633,308.52669552669556,3,9,182
113.83673469387755,281.2063492063492,6,13,2,113.83673469387755,271.2063492063492,7,13,127
109.46938775510205,262.17316017316017,8,13,3,99.46938775510205,262.17316017316017,8,13,150
71.75510204081633,309.2842712842713,4,9,0,71.75510204081633,319.2842712842713,3,8,194
52.795918367346935,272.4574314574314,9,8,2,52.795918367346935,262.4574314574314,9,8,212
39.06122448979592,301.43145743145743,6,6,0,39.06122448979592,311.43145743145743,5,6,116
82.65306122448979,311.9018759018759,3,9,1,92.65306122448979,311.9018759018759,3,10,100
95.22448979591837,252.34632034632034,9,12,1,105.22448979591837,252.34632034632034,9,12,91
22.79591836734694,280.03318903318905,9,5,2,22.79591836734694,270.03318903318905,9,6,119
116.44897959183673,248.32900432900433,9,13,3,106.44897959183673,248.32900432900433,10,13,213
51.673469387755105,266.02886002886,9,9,3,41.673469387755105,266.02886002886,9,7,179
115.95918367346938,287.38239538239543,5,13,2,115.95918367346938,277.38239538239543,6,13,76
112.85714285714286,293.5353535353535,4,12,3,102.85714285714286,293.5353535353535,5,11,132
39.673469387755105,269.05916305916304,10,7,0,39.673469387755105,279.05916305916304,9,7,132
104.75510204081633,300.95093795093794,4,11,1,114.75510204081633,300.95093795093794,4,12,34
98.12244897959184,256.984126984127,9,12,1,108.12244897959184,256.984126984127,9,13,204
52.326530612244895,323.5873015873016,3,6,1,62.326530612244895,323.5873015873016,3,7,186
51.91836734693877,279.3910533910534,8,8,3,41.91836734693877,279.3910533910534,8,7,178
111.22448979591837,248.3059163059163,9,14,0,111.22448979591837,258.3059163059163,8,13,72
57.20408163265306,315.6435786435787,4,7,3,47.20408163265306,315.6435786435787,4,6,188
55.42857142857143,317.4343434343434,3,7,1,65.42857142857143,317.4343434343434,4,7,145
67.89795918367346,263.2741702741703,9,9,1,77.89795918367346,263.2741702741703,9,11,131
56.85714285714286,307.67676767676767,4,7,2,56.85714285714286,297.67676767676767,5,7,191
60.6530612244898,317.4574314574314,4,7,2,60.6530612244898,307.4574314574314,4,7,167
113.71428571428571,274.52525252525254,6,13,2,113.71428571428571,264.52525252525254,7,13,205
52.83673469387755,296.61038961038963,6,8,2,52.83673469387755,286.61038961038963,7,7,196
67.87755102040816,316.97546897546897,3,8,1,77.87755102040816,316.97546897546897,3,9,100
52.224489795918366,263.2049062049062,10,8,1,62.224489795918366,263.2049062049062,9,8,105
66.87755102040816,317.2279942279942,3,7,2,66.87755102040816,307.2279942279942,4,8,167
20.224489795918366,271.2857142857143,9,5,1,30.224489795918366,271.2857142857143,9,6,194
92.28571428571429,289.33333333333337,6,11,2,92.28571428571429,279.33333333333337,7,11,203
34.02040816326531,278.54112554112555,8,7,2,34.02040816326531,268.54112554112555,9,6,221
95.63265306122449,296.5425685425685,4,11,0,95.63265306122449,306.5425685425685,3,10,183
66.73469387755102,298.47041847041845,5,8,2,66.73469387755102,288.47041847041845,6,9,179
92.46938775510205,266.4660894660895,8,12,2,92.46938775510205,256.4660894660895,8,12,121
61.42857142857143,315.9191919191919,3,7,3,51.42857142857143,315.9191919191919,4,7,154
75.63265306122449,301.5930735930736,4,9,0,75.63265306122449,311.5930735930736,3,9,179
99.0,250.05050505050505,9,13,1,109.0,250.05050505050505,9,13,139
78.40816326530611,299.54978354978357,8,6,3,68.40816326530611,299.54978354978357,5,8,50
115.12244897959184,252.6911976911977,8,13,3,105.12244897959184,252.6911976911977,9,13,189
38.93877551020408,294.75036075036076,7,6,1,48.93877551020408,294.75036075036076,6,7,179
53.40816326530612,305.86291486291486,6,10,3,43.40816326530612,305.86291486291486,5,6,40
59.85714285714286,306.9191919191919,4,7,3,49.85714285714286,306.9191919191919,5,7,135
112.73469387755102,286.85425685425685,5,12,2,112.73469387755102,276.85425685425685,5,13,62
44.795918367346935,274.47763347763345,9,8,1,54.795918367346935,274.47763347763345,9,8,161
103.51020408163265,287.8412698412698,5,12,1,113.51020408163265,287.8412698412698,5,12,102
98.63265306122449,295.78499278499277,4,11,3,88.63265306122449,295.78499278499277,5,10,188
50.775510204081634,326.6637806637807,6,2,2,50.775510204081634,316.6637806637807,4,7,37
102.38775510204081,281.4126984126984,6,11,1,112.38775510204081,281.4126984126984,6,13,180
27.632653061224488,313.7142857142857,5,5,2,27.632653061224488,303.7142857142857,4,8,34
34.93877551020408,295.76046176046174,7,6,2,34.93877551020408,285.76046176046174,7,6,118
67.42857142857143,314.4040404040404,3,8,3,57.42857142857143,314.4040404040404,4,7,178
53.10204081632653,322.04906204906206,3,6,1,63.10204081632653,322.04906204906206,3,7,143
72.87755102040816,315.7128427128427,3,8,2,72.87755102040816,305.7128427128427,0,19,43
51.69387755102041,278.1053391053391,8,7,0,51.69387755102041,288.1053391053391,7,7,143
53.714285714285715,289.67676767676767,7,7,0,53.714285714285715,299.67676767676767,5,7,251
85.06122448979592,289.8152958152958,6,10,1,95.06122448979592,289.8152958152958,5,10,95
52.06122448979592,298.14862914862914,6,7,0,52.06122448979592,308.14862914862914,5,7,192
27.612244897959183,301.63780663780665,6,5,2,27.612244897959183,291.63780663780665,7,6,203
125.20408163265306,298.4718614718615,3,13,2,125.20408163265306,288.4718614718615,4,14,129
64.20408163265306,313.8759018759019,4,8,3,54.20408163265306,313.8759018759019,4,7,228
30.877551020408163,326.3189033189033,3,4,1,40.87755102040816,326.3189033189033,3,5,195
76.42857142857143,312.1313131313131,3,8,1,86.42857142857143,312.1313131313131,3,9,118
124.40816326530611,287.93362193362196,4,14,2,124.40816326530611,277.93362193362196,5,14,139
111.91836734693878,264.23953823953826,8,13,3,101.91836734693878,264.23953823953826,8,13,192
32.46938775510204,281.6176046176046,9,15,3,22.46938775510204,281.6176046176046,8,6,33
111.6734693877551,250.87734487734488,9,14,3,101.6734693877551,250.87734487734488,9,12,40
116.6734693877551,249.6147186147186,9,14,0,116.6734693877551,259.61471861471864,8,13,226
37.08163265306123,314.012987012987,4,5,2,37.08163265306123,304.012987012987,5,6,170
113.42857142857143,302.78787878787875,3,12,3,103.42857142857143,302.78787878787875,4,11,186
73.06122448979592,292.84559884559883,6,9,2,73.06122448979592,282.84559884559883,7,10,135
100.85714285714286,296.5656565656566,4,11,0,100.85714285714286,306.5656565656566,3,11,163
43.10204081632653,324.5743145743146,3,6,3,33.10204081632653,324.5743145743146,3,4,138
60.265306122448976,285.3376623376624,7,8,1,70.26530612244898,285.3376623376624,6,9,208
115.61224489795919,279.4155844155844,5,13,0,115.61224489795919,289.4155844155844,5,12,98
62.02040816326531,271.47041847041845,9,9,0,62.02040816326531,281.47041847041845,7,8,95
102.44897959183673,251.86435786435788,9,12,1,112.44897959183673,251.86435786435788,9,13,215
55.3469387755102,269.1284271284271,9,8,0,55.3469387755102,279.1284271284271,8,8,100
34.53061224489796,317.34199134199133,4,13,0,34.53061224489796,327.34199134199133,3,5,39
81.12244897959184,261.27705627705626,9,11,1,91.12244897959184,261.27705627705626,9,12,158
89.89795918367346,257.71861471861473,9,11,1,99.89795918367346,257.71861471861473,9,12,217
70.08163265306122,305.67965367965365,4,8,3,60.08163265306122,305.67965367965365,5,7,213
41.224489795918366,265.98268398268397,10,7,1,51.224489795918366,265.98268398268397,9,8,177
103.73469387755102,289.1269841269841,5,11,1,113.73469387755102,289.1269841269841,5,12,168
80.87755102040816,313.6926406926407,3,9,2,80.87755102040816,303.6926406926407,4,9,156
67.79591836734694,268.6695526695527,8,9,1,77.79591836734694,268.6695526695527,8,11,107
75.10204081632654,316.4935064935065,3,9,1,85.10204081632654,316.4935064935065,3,9,147
67.9795918367347,311.5800865800866,4,8,3,57.9795918367347,311.5800865800866,4,7,180
56.89795918367347,266.0519480519481,9,8,1,66.89795918367346,266.0519480519481,9,10,43
52.04081632653061,286.0721500721501,7,7,1,62.04081632653061,286.0721500721501,7,9,94
62.224489795918366,260.67965367965365,10,9,0,62.224489795918366,270.67965367965365,8,8,116
41.61224489795919,298.1024531024531,6,7,1,51.61224489795919,298.1024531024531,6,7,137
57.55102040816327,323.61038961038963,3,6,2,57.55102040816327,313.61038961038963,4,7,68
80.28571428571429,292.3636363636364,5,10,0,80.28571428571429,302.3636363636364,5,9,91
57.69387755102041,276.5901875901876,8,9,2,57.69387755102041,266.5901875901876,9,9,190
55.46938775510204,275.80952380952385,8,8,2,55.46938775510204,265.80952380952385,9,8,118
111.26530612244898,272.45887445887445,7,13,2,111.26530612244898,262.45887445887445,7,13,145
53.85714285714286,308.4343434343434,5,7,1,63.85714285714286,308.4343434343434,4,7,127
122.55102040816327,307.1962481962482,2,13,2,122.55102040816327,297.1962481962482,3,13,212
106.20408163265306,303.26984126984127,3,12,1,116.20408163265306,303.26984126984127,3,12,178
74.77551020408163,320.60317460317464,2,8,2,74.77551020408163,310.60317460317464,4,9,155
103.0,314.8181818181818,2,11,2,103.0,304.8181818181818,3,11,127
126.75510204081633,295.3953823953824,3,13,3,116.75510204081633,295.3953823953824,4,13,137
119.18367346938776,287.9105339105339,4,13,3,109.18367346938776,287.9105339105339,5,13,109
111.20408163265306,302.007215007215,3,12,2,111.20408163265306,292.007215007215,5,12,164
114.38775510204081,278.3823953823954,6,13,2,114.38775510204081,268.3823953823954,7,13,161
71.93877551020408,286.4170274170274,6,9,3,61.93877551020408,286.4170274170274,7,9,177
102.9795918367347,302.74170274170274,4,11,1,112.9795918367347,302.74170274170274,3,12,201
53.16326530612245,292.5007215007215,6,8,2,53.16326530612245,282.5007215007215,7,8,234
67.73469387755102,298.2178932178932,5,9,0,67.73469387755102,308.2178932178932,4,8,182
61.12244897959184,266.32756132756134,9,8,1,71.12244897959184,266.32756132756134,9,10,164
110.26530612244898,272.71139971139974,6,13,0,110.26530612244898,282.71139971139974,6,13,126
74.06122448979592,292.5930735930736,5,9,0,74.06122448979592,302.5930735930736,4,9,202
109.28571428571429,285.04040404040404,5,12,0,109.28571428571429,295.04040404040404,4,12,122
116.0,311.5353535353535,2,12,2,116.0,301.5353535353535,3,12,143
43.63265306122449,309.6738816738817,5,6,0,43.63265306122449,319.6738816738817,4,6,159
124.63265306122449,289.21933621933624,4,14,3,114.63265306122449,289.21933621933624,5,12,124
45.40816326530612,307.8831168831169,5,6,1,55.40816326530612,307.8831168831169,4,7,39
105.85714285714286,295.3030303030303,4,12,0,105.85714285714286,305.3030303030303,3,12,164
108.95918367346938,289.15007215007216,5,12,0,108.95918367346938,299.15007215007216,4,12,159
88.9795918367347,306.27705627705626,4,10,2,88.9795918367347,296.27705627705626,5,10,147
121.65306122448979,302.05339105339107,3,13,3,111.65306122448979,302.05339105339107,3,12,128
106.85714285714286,295.0505050505051,4,12,1,116.85714285714286,295.0505050505051,1,15,57
98.0204081632653,262.3795093795094,8,12,1,108.0204081632653,262.3795093795094,8,13,81
61.55102040816327,322.6002886002886,3,7,2,61.55102040816327,312.6002886002886,4,8,152
96.61224489795919,284.2135642135642,6,11,1,106.61224489795919,284.2135642135642,6,12,146
92.75510204081633,303.981240981241,4,10,3,82.75510204081633,303.981240981241,9,1,33
35.9795918367347,319.66089466089466,4,5,0,35.9795918367347,329.66089466089466,0,17,38
66.71428571428571,286.3939393939394,6,9,1,76.71428571428571,286.3939393939394,6,9,215
108.91836734693878,264.997113997114,7,13,2,108.91836734693878,254.997113997114,8,13,236
69.28571428571429,295.14141414141415,5,9,0,69.28571428571429,305.14141414141415,4,8,133
99.04081632653062,274.20346320346323,7,11,3,89.04081632653062,274.20346320346323,7,12,86
128.20408163265307,297.7142857142857,3,14,3,118.20408163265307,297.7142857142857,4,13,183
26.020408163265305,280.5613275613276,8,5,0,26.020408163265305,290.5613275613276,7,5,167
71.10204081632654,317.50360750360755,3,8,1,81.10204081632654,317.50360750360755,3,9,182
90.9795918367347,305.7720057720058,3,10,2,90.9795918367347,295.7720057720058,5,11,115
91.0,252.07070707070707,10,12,0,91.0,262.07070707070704,8,11,196
111.44897959183673,249.5916305916306,9,13,3,101.44897959183673,249.5916305916306,9,12,248
88.6938775510204,268.76190476190476,8,11,1,98.6938775510204,268.76190476190476,7,12,235
109.9795918367347,300.97402597402595,3,12,3,99.9795918367347,300.97402597402595,4,11,181
34.04081632653061,290.6176046176046,7,5,3,24.04081632653061,290.6176046176046,7,5,104
93.95918367346938,292.937950937951,5,11,3,83.95918367346938,292.937950937951,5,10,94
50.3469387755102,270.3910533910534,9,8,0,50.3469387755102,280.3910533910534,8,8,79
51.285714285714285,299.6868686868687,6,7,3,41.285714285714285,299.6868686868687,6,6,108
80.10204081632654,315.2308802308802,3,9,3,70.10204081632654,315.2308802308802,4,8,92
61.265306122448976,285.0851370851371,7,9,1,71.26530612244898,285.0851370851371,7,9,163
50.08163265306123,310.73015873015873,4,7,2,50.08163265306123,300.73015873015873,6,7,230
107.9795918367347,301.47907647907647,4,12,3,97.9795918367347,301.47907647907647,4,10,101
98.51020408163265,289.1038961038961,5,12,3,88.51020408163265,289.1038961038961,5,10,152
88.26530612244898,278.2669552669553,7,10,0,88.26530612244898,288.2669552669553,6,11,129
101.75510204081633,301.70851370851375,4,11,1,111.75510204081633,301.70851370851375,3,12,82
87.57142857142857,262.33333333333337,9,11,0,87.57142857142857,272.33333333333337,7,11,222
42.30612244897959,314.03607503607503,4,6,0,42.30612244897959,324.03607503607503,3,6,120
87.10204081632654,313.46320346320346,3,10,3,77.10204081632654,313.46320346320346,3,9,150
101.10204081632654,309.92784992784993,3,11,2,101.10204081632654,299.92784992784993,4,11,127
59.265306122448976,285.5901875901876,7,8,0,59.265306122448976,295.5901875901876,6,7,104
108.40816326530611,291.97402597402595,4,12,2,108.40816326530611,281.97402597402595,5,12,225
55.38775510204081,293.28138528138527,6,7,0,55.38775510204081,303.28138528138527,5,8,89
67.73469387755102,298.2178932178932,5,9,1,77.73469387755102,298.2178932178932,5,9,119
68.22448979591837,259.16450216450215,10,10,1,78.22448979591837,259.16450216450215,9,11,195
29.816326530612244,290.34199134199133,7,5,0,29.816326530612244,300.34199134199133,6,5,181
115.71428571428571,274.020202020202,6,13,3,105.71428571428571,274.020202020202,6,12,64
48.08163265306123,311.23520923520925,4,6,3,38.08163265306123,311.23520923520925,5,5,196
25.48979591836735,295.4617604617605,7,5,2,25.48979591836735,285.4617604617605,5,5,40
38.714285714285715,293.4646464646465,7,6,3,28.714285714285715,293.4646464646465,7,5,66
110.63265306122449,292.75468975468976,4,12,2,110.63265306122449,282.75468975468976,5,13,144
115.73469387755102,286.0966810966811,11,9,3,105.73469387755102,286.0966810966811,5,12,29
116.18367346938776,288.66810966810965,4,13,3,106.18367346938776,288.66810966810965,5,12,90
103.71428571428571,277.0505050505051,6,12,0,103.71428571428571,287.0505050505051,5,11,97
26.918367346938776,285.70418470418474,8,6,1,36.91836734693878,285.70418470418474,8,6,145
40.93877551020408,294.24531024531024,7,6,3,30.93877551020408,294.24531024531024,7,6,77
33.775510204081634,330.95670995671,3,4,2,33.775510204081634,320.95670995671,4,5,203
75.85714285714286,302.8787878787879,5,9,3,65.85714285714286,302.8787878787879,5,9,36
88.93877551020408,282.1240981240981,6,11,3,78.93877551020408,282.1240981240981,6,10,172
62.36734693877551,279.4372294372294,8,9,2,62.36734693877551,269.4372294372294,8,9,160
45.265306122448976,289.12554112554113,7,7,3,35.265306122448976,289.12554112554113,7,6,201
99.42857142857143,306.32323232323233,3,10,3,89.42857142857143,306.32323232323233,4,10,85
95.51020408163265,289.86147186147184,5,11,2,95.51020408163265,279.86147186147184,6,12,131
80.51020408163265,293.64935064935065,5,9,2,80.51020408163265,283.64935064935065,6,10,110
63.08163265306123,307.44733044733044,5,8,3,53.08163265306123,307.44733044733044,5,7,184
48.326530612244895,324.5974025974026,3,6,2,48.326530612244895,314.5974025974026,4,7,122
103.81632653061224,271.6551226551226,7,12,2,103.81632653061224,261.6551226551226,8,12,189
98.42857142857143,306.57575757575756,3,10,3,88.42857142857143,306.57575757575756,4,10,127
28.51020408163265,306.78066378066376,6,5,2,28.51020408163265,296.78066378066376,7,5,225
116.57142857142857,255.010101010101,8,14,3,106.57142857142857,255.010101010101,8,13,52
65.20408163265306,313.62337662337666,4,8,3,55.20408163265306,313.62337662337666,4,7,51
52.59183673469388,283.2481962481962,7,7,2,52.59183673469388,273.2481962481962,8,8,190
31.26530612244898,292.66089466089466,7,6,2,31.26530612244898,282.66089466089466,8,5,45
128.20408163265307,297.7142857142857,3,14,0,128.20408163265307,307.7142857142857,2,13,74
105.89795918367346,253.67821067821066,9,13,0,105.89795918367346,263.6782106782107,8,12,238
55.734693877551024,301.2481962481962,5,8,3,45.734693877551024,301.2481962481962,6,7,195
41.59183673469388,286.025974025974,7,6,3,31.591836734693878,286.025974025974,7,6,170
106.89795918367346,253.42568542568543,9,13,0,106.89795918367346,263.4256854256854,8,12,110
89.22448979591837,253.86147186147184,9,12,1,99.22448979591837,253.86147186147184,9,13,110
107.87755102040816,306.87445887445887,3,12,1,117.87755102040816,306.87445887445887,3,12,132
44.734693877551024,304.025974025974,5,7,1,54.734693877551024,304.025974025974,5,7,147
48.0,328.7070707070707,3,6,3,38.0,328.7070707070707,3,5,109
69.53061224489795,308.5036075036075,4,8,0,69.53061224489795,318.5036075036075,3,8,157
46.6530612244898,320.992784992785,3,6,2,46.6530612244898,310.992784992785,5,6,156
104.85714285714286,295.55555555555554,4,12,1,114.85714285714286,295.55555555555554,4,12,41
105.95918367346938,289.9076479076479,5,12,2,105.95918367346938,279.9076479076479,6,12,160
68.81632653061224,280.49350649350646,7,9,2,68.81632653061224,270.49350649350646,8,9,156
62.714285714285715,287.4040404040404,6,8,2,62.714285714285715,277.4040404040404,7,9,123
117.91836734693878,262.7243867243867,7,14,2,117.91836734693878,252.7243867243867,9,14,104
26.51020408163265,307.2857142857143,5,5,2,26.51020408163265,297.2857142857143,7,5,163
42.224489795918366,265.73015873015873,9,7,0,42.224489795918366,275.73015873015873,9,7,121
49.244897959183675,276.038961038961,8,8,0,49.244897959183675,286.038961038961,7,8,107
68.10204081632654,318.2611832611833,3,8,1,78.10204081632654,318.2611832611833,3,8,169
56.87755102040816,319.75324675324674,3,7,1,66.87755102040816,319.75324675324674,3,8,38
44.0,329.7171717171717,3,5,2,44.0,319.7171717171717,4,5,80
77.10204081632654,315.98845598845594,7,17,3,67.10204081632654,315.98845598845594,3,8,30
78.6734693877551,259.2106782106782,9,11,3,68.6734693877551,259.2106782106782,10,10,204
115.3061224489796,295.6017316017316,4,12,1,125.3061224489796,295.6017316017316,3,13,192
65.93877551020408,287.93217893217894,6,8,1,75.93877551020408,287.93217893217894,6,10,194
56.91836734693877,278.1284271284271,8,8,3,46.91836734693877,278.1284271284271,8,8,125
75.73469387755102,296.1976911976912,1,20,3,65.73469387755102,296.1976911976912,5,8,35
51.36734693877551,282.21500721500723,8,7,2,51.36734693877551,272.21500721500723,9,7,51
107.12244897959184,254.7113997113997,9,13,3,97.12244897959184,254.7113997113997,9,13,144
51.142857142857146,280.92929292929296,7,8,2,51.142857142857146,270.92929292929296,9,8,159
109.46938775510205,262.17316017316017,8,13,1,119.46938775510205,262.17316017316017,8,14,103
70.63265306122449,302.85569985569987,5,9,1,80.63265306122449,302.85569985569987,4,9,65
122.77551020408163,308.48196248196246,2,13,2,122.77551020408163,298.48196248196246,3,13,53
97.06122448979592,286.78499278499277,6,11,1,107.06122448979592,286.78499278499277,5,12,85
63.46938775510204,273.78932178932183,8,8,0,63.46938775510204,283.78932178932183,7,9,138
44.9795918367347,317.3881673881674,4,5,1,54.9795918367347,317.3881673881674,4,7,81
105.89795918367346,253.67821067821066,9,13,0,105.89795918367346,263.6782106782107,8,13,196
70.10204081632654,317.75613275613273,3,8,3,60.102040816326536,317.75613275613273,3,7,121
37.08163265306123,314.012987012987,4,5,0,37.08163265306123,324.012987012987,3,5,48
121.71428571428571,272.5050505050505,6,14,3,111.71428571428571,272.5050505050505,6,13,198
43.85714285714286,310.95959595959596,4,6,3,33.85714285714286,310.95959595959596,5,6,51
77.44897959183673,258.1774891774892,9,10,3,67.44897959183673,258.1774891774892,10,9,172
116.93877551020408,275.05339105339107,6,13,0,116.93877551020408,285.05339105339107,5,13,214
107.04081632653062,272.1832611832612,7,12,0,107.04081632653062,282.1832611832612,5,12,129
114.22448979591837,247.54834054834055,9,14,0,114.22448979591837,257.54834054834055,8,14,78
51.44897959183673,264.7431457431457,10,8,0,51.44897959183673,274.7431457431457,9,8,198
82.46938775510205,268.991341991342,8,10,2,82.46938775510205,258.991341991342,9,11,156
49.36734693877551,282.7200577200577,7,7,1,59.36734693877551,282.7200577200577,7,8,151
99.6938775510204,265.984126984127,7,12,0,99.6938775510204,275.984126984127,6,12,158
94.10204081632654,311.6955266955267,0,20,2,94.10204081632654,301.6955266955267,4,11,33
114.57142857142857,255.5151515151515,8,14,0,114.57142857142857,265.5151515151515,7,13,210
24.448979591836736,271.5613275613276,9,6,0,24.448979591836736,281.5613275613276,8,6,228
58.6530612244898,317.96248196248195,3,7,3,48.6530612244898,317.96248196248195,4,6,132
28.26530612244898,293.41847041847046,7,6,0,28.26530612244898,303.41847041847046,6,5,138
98.0204081632653,262.3795093795094,8,11,2,98.0204081632653,252.3795093795094,9,13,58
99.46938775510205,264.6984126984127,8,11,2,99.46938775510205,254.6984126984127,9,13,123
92.89795918367346,256.961038961039,9,11,0,92.89795918367346,266.961038961039,8,11,164
59.59183673469388,281.4805194805195,7,9,3,49.59183673469388,281.4805194805195,8,7,196
99.48979591836735,276.7748917748918,6,12,2,99.48979591836735,266.7748917748918,8,12,213
62.53061224489796,310.27128427128423,4,7,1,72.53061224489795,310.27128427128423,4,9,125
41.244897959183675,278.05916305916304,8,6,3,31.244897959183675,278.05916305916304,9,6,139
103.44897959183673,251.61183261183263,9,13,3,93.44897959183673,251.61183261183263,10,12,207
82.87755102040816,313.18759018759016,3,9,2,82.87755102040816,303.18759018759016,4,10,143
65.75510204081633,310.7994227994228,4,8,2,65.75510204081633,300.7994227994228,5,8,101
92.93877551020408,281.11399711399713,6,11,1,102.93877551020408,281.11399711399713,6,11,140
72.83673469387755,291.55988455988455,6,9,3,62.836734693877546,291.55988455988455,6,9,152
108.73469387755102,287.8643578643579,5,12,1,118.73469387755102,287.8643578643579,4,13,126
75.36734693877551,276.15440115440117,7,10,1,85.36734693877551,276.15440115440117,7,11,177
90.91836734693878,269.5425685425685,7,11,2,90.91836734693878,259.5425685425685,8,11,145
91.20408163265306,307.0577200577201,4,10,2,91.20408163265306,297.0577200577201,4,10,135
36.12244897959184,272.64069264069263,9,7,0,36.12244897959184,282.64069264069263,8,6,90
82.14285714285714,273.1010101010101,8,11,1,92.14285714285714,273.1010101010101,7,11,114
83.91836734693878,271.3102453102453,8,11,3,73.91836734693878,271.3102453102453,8,10,183
108.3061224489796,297.36940836940835,4,12,3,98.3061224489796,297.36940836940835,5,11,96
52.38775510204081,294.038961038961,6,8,2,52.38775510204081,284.038961038961,7,7,162
22.46938775510204,284.14285714285717,8,5,2,22.46938775510204,274.14285714285717,9,6,151
31.367346938775512,287.26551226551226,8,5,2,31.367346938775512,277.26551226551226,8,6,128
126.9795918367347,296.6810966810967,1,5,0,126.9795918367347,306.6810966810967,2,13,45
37.55102040816327,328.66089466089466,3,5,1,47.55102040816327,328.66089466089466,3,6,185
39.55102040816327,328.1558441558442,3,5,1,49.55102040816327,328.1558441558442,3,6,206
99.04081632653062,274.20346320346323,7,12,3,89.04081632653062,274.20346320346323,11,6,37
47.89795918367347,268.32467532467535,9,7,3,37.89795918367347,268.32467532467535,10,7,77
83.9795918367347,307.53968253968253,4,9,3,73.9795918367347,307.53968253968253,4,8,216
97.0204081632653,262.6320346320346,8,11,3,87.0204081632653,262.6320346320346,9,11,148
56.755102040816325,313.0721500721501,5,14,2,56.755102040816325,303.0721500721501,5,7,34
36.714285714285715,293.969696969697,7,6,2,36.714285714285715,283.969696969697,8,6,236
42.775510204081634,328.6839826839827,3,5,2,42.775510204081634,318.6839826839827,4,5,75
80.63265306122449,300.3304473304473,4,9,2,80.63265306122449,290.3304473304473,6,10,159
56.46938775510204,275.55699855699856,8,9,0,56.46938775510204,285.55699855699856,7,8,99
55.9795918367347,314.61038961038963,11,15,2,55.9795918367347,304.61038961038963,5,8,42
30.06122448979592,303.70418470418474,6,5,0,30.06122448979592,313.70418470418474,5,5,82
117.55102040816327,308.45887445887445,2,12,2,117.55102040816327,298.45887445887445,3,13,106
82.3061224489796,303.93506493506493,4,10,2,82.3061224489796,293.93506493506493,5,9,156
