SampledPos_x,SampledPos_y,ObservationPre_LinID,ObservationPre_row,ObservationPre_col,Action,ReachedPos_x,ReachedPos_y,ObservationPost_LinID,ObservationPost_row,ObservationPost_col,discrTouch,Loss
172.3353947639662,250.54570191713046,13,1,6,2,176.7353947639662,267.14570191713045,12,1,5,150,<built-in method item of Tensor object at 0x7f12a228a2c0>
72.7612863327149,310.56771799628945,9,1,2,2,77.16128633271491,327.16771799628947,2,0,2,75,<built-in method item of Tensor object at 0x7f12a4524540>
77.16128633271491,327.16771799628947,2,0,2,1,37.361286332714904,339.16771799628947,1,0,1,152,<built-in method item of Tensor object at 0x7f12a20d9220>
37.361286332714904,339.16771799628947,1,0,1,3,32.961286332714906,322.56771799628945,8,1,1,199,<built-in method item of Tensor object at 0x7f129742cef0>
32.961286332714906,322.56771799628945,8,1,1,2,37.361286332714904,339.16771799628947,1,0,1,192,<built-in method item of Tensor object at 0x7f1297417040>
37.361286332714904,339.16771799628947,1,0,1,0,77.16128633271491,327.16771799628947,2,0,2,192,<built-in method item of Tensor object at 0x7f129742c4a0>
77.16128633271491,327.16771799628947,2,0,2,3,72.7612863327149,310.56771799628945,2,0,2,128,<built-in method item of Tensor object at 0x7f12a228a2c0>
72.7612863327149,310.56771799628945,2,0,2,3,68.3612863327149,293.9677179962894,9,1,2,128,<built-in method item of Tensor object at 0x7f129742cef0>
68.3612863327149,293.9677179962894,9,1,2,1,28.561286332714893,305.9677179962894,8,1,1,121,<built-in method item of Tensor object at 0x7f12a20d9220>
28.561286332714893,305.9677179962894,8,1,1,3,24.161286332714894,289.3677179962894,15,2,1,121,<built-in method item of Tensor object at 0x7f129742c4a0>
24.161286332714894,289.3677179962894,15,2,1,3,19.761286332714896,272.7677179962894,22,3,1,217,<built-in method item of Tensor object at 0x7f1297417040>
183.55163883735312,286.30983302411875,6,0,6,3,179.15163883735312,269.7098330241187,13,1,6,159,<built-in method item of Tensor object at 0x7f12a4524540>
179.15163883735312,269.7098330241187,13,1,6,2,183.55163883735312,286.30983302411875,13,1,6,199,<built-in method item of Tensor object at 0x7f12a20d9220>
183.55163883735312,286.30983302411875,13,1,6,1,143.7516388373531,298.30983302411875,4,0,4,218,<built-in method item of Tensor object at 0x7f129742c090>
143.7516388373531,298.30983302411875,4,0,4,2,148.15163883735312,314.90983302411877,4,0,4,71,<built-in method item of Tensor object at 0x7f1297417040>
148.15163883735312,314.90983302411877,4,0,4,1,108.35163883735311,326.90983302411877,3,0,3,71,<built-in method item of Tensor object at 0x7f129742c4a0>
108.35163883735311,326.90983302411877,3,0,3,3,103.9516388373531,310.30983302411875,3,0,3,121,<built-in method item of Tensor object at 0x7f12a20d9220>
103.9516388373531,310.30983302411875,3,0,3,2,108.35163883735311,326.90983302411877,3,0,3,121,<built-in method item of Tensor object at 0x7f129742c090>
108.35163883735311,326.90983302411877,3,0,3,3,103.9516388373531,310.30983302411875,3,0,3,125,<built-in method item of Tensor object at 0x7f1297417040>
103.9516388373531,310.30983302411875,3,0,3,1,64.15163883735309,322.30983302411875,2,0,2,96,<built-in method item of Tensor object at 0x7f129742c4a0>
64.15163883735309,322.30983302411875,2,0,2,2,68.5516388373531,338.90983302411877,2,0,2,96,<built-in method item of Tensor object at 0x7f12a20d9220>
-9.155308183879612,304.53481756338897,14,2,0,3,-13.555308183879612,287.93481756338895,14,2,0,144,<built-in method item of Tensor object at 0x7f12a4524540>
30.644691816120393,292.53481756338897,15,2,1,0,70.4446918161204,280.53481756338897,16,2,2,128,<built-in method item of Tensor object at 0x7f129742cea0>
70.4446918161204,280.53481756338897,16,2,2,1,30.644691816120393,292.53481756338897,15,2,1,128,<built-in method item of Tensor object at 0x7f12a24fd220>
30.644691816120393,292.53481756338897,15,2,1,3,26.244691816120394,275.93481756338895,15,2,1,144,<built-in method item of Tensor object at 0x7f129742c4a0>
26.244691816120394,275.93481756338895,15,2,1,2,30.644691816120393,292.53481756338897,15,2,1,153,<built-in method item of Tensor object at 0x7f1297417040>
30.644691816120393,292.53481756338897,15,2,1,2,35.04469181612039,309.134817563389,8,1,1,105,<built-in method item of Tensor object at 0x7f129742cea0>
35.04469181612039,309.134817563389,8,1,1,1,-4.755308183879613,321.134817563389,7,1,0,105,<built-in method item of Tensor object at 0x7f12a4524540>
70.82448979591837,298.3469387755102,9,1,2,3,66.42448979591836,281.74693877551016,16,2,2,234,<built-in method item of Tensor object at 0x7f129742c4a0>
