Computer Time (ms),touch_row,touch_col,type
398531,2,14,2
398611,2,13,2
398690,2,13,2
398769,2,12,2
398855,2,11,2
398932,3,11,2
399008,3,10,2
399087,3,10,2
399166,3,11,2
399247,3,11,2
399326,3,12,2
399405,3,12,2
399484,3,13,2
399564,3,13,2
399643,3,14,2
399723,3,14,2
399811,3,15,2
399887,3,16,2
399965,3,16,2
400041,3,17,2
400114,3,17,2
400205,3,18,2
400279,3,18,2
400357,3,18,2
400437,3,17,2
400516,3,17,2
400596,2,16,2
400675,2,16,2
400755,2,15,2
400835,2,14,2
400914,2,14,2
400993,2,14,2
401079,2,14,2
401158,2,15,2
401233,2,15,2
401317,3,16,2
401391,3,16,2
401471,3,17,2
401550,3,17,2
401632,3,18,2
401709,3,19,2
401789,3,19,2
401868,4,19,2
401947,4,19,2
402026,5,19,2
402106,5,18,2
402186,5,18,2
402265,4,18,2
402343,4,18,2
402427,4,17,2
402506,4,17,2
402582,5,16,2
402664,5,16,2
402741,5,15,2
402821,5,15,2
402900,6,15,2
402980,6,15,2
403061,6,15,2
403138,6,16,2
403218,7,16,2
403297,7,17,2
403377,7,16,2
403457,7,16,2
403536,7,15,2
403615,7,15,2
403700,7,14,2
403775,7,14,2
403854,7,13,2
403935,7,13,2
404013,7,12,2
404093,7,12,2
404172,8,12,2
404252,7,11,2
404331,7,11,2
404416,7,10,2
404490,6,10,2
404571,6,9,2
404649,6,9,2
404733,6,10,2
404813,6,10,2
404887,6,11,2
404967,5,11,2
405051,5,12,2
405126,4,12,2
405204,4,12,2
405290,4,13,2
405368,3,13,2
405443,4,12,2
405523,4,12,2
405602,4,11,2
405682,4,11,2
405768,5,10,2
405846,5,10,2
405925,5,9,2
406005,5,9,2
406084,6,8,2
406163,6,8,2
406243,6,8,2
406323,6,8,2
406397,6,9,2
406481,6,10,2
406560,7,10,2
406640,7,11,2
406720,7,11,2
406799,7,11,2
406871,8,11,2
406958,9,12,2
407037,10,12,2
407117,10,11,2
407196,10,11,2
407271,10,10,2
407350,10,10,2
407435,10,9,2
407514,10,9,2
407592,10,8,2
407672,10,8,2
407745,10,8,2
407828,10,9,2
407909,10,9,2
407987,10,10,2
408066,9,9,2
408146,9,9,2
408225,9,9,2
408304,9,9,2
408386,9,10,2
408463,8,10,2
408547,8,11,2
408626,8,11,2
408702,8,12,2
408783,8,12,2
408865,8,12,2
408945,8,12,2
409019,8,11,2
409098,8,11,2
409179,8,10,2
409257,8,10,2
409337,8,9,2
409416,8,9,2
409495,8,8,2
409575,8,8,2
409654,8,9,2
409734,8,9,2
409813,8,10,2
409892,7,11,2
409972,7,11,2
410058,7,12,2
410135,7,12,2
410210,7,13,2
410290,7,13,2
410370,7,14,2
410454,7,14,2
410534,6,15,2
410613,6,15,2
410692,6,16,2
410771,6,17,2
410846,6,17,2
410930,6,18,2
411009,6,18,2
411086,6,18,2
411164,7,18,2
411243,7,17,2
411326,8,17,2
411405,8,17,2
411486,7,17,2
411564,7,17,2
411640,7,16,2
411719,7,15,2
411800,7,15,2
411878,7,14,2
411961,7,14,2
412043,7,13,2
412122,7,13,2
412200,7,13,2
412282,7,13,2
412359,7,14,2
412435,7,14,2
412514,7,15,2
412594,7,15,2
412674,7,16,2
412755,7,16,2
412830,8,17,2
412914,8,16,2
412998,8,16,2
413068,7,16,2
413152,7,15,2
413231,6,15,2
413311,6,15,2
413392,6,14,2
413470,6,13,2
413549,5,13,2
413629,5,12,2
413711,5,13,2
413791,5,13,2
413865,5,14,2
413944,5,14,2
414024,5,15,2
414104,5,15,2
414183,5,16,2
414262,5,17,2
414342,5,17,2
414421,5,18,2
414501,5,18,2
414580,4,19,2
414659,3,19,2
414739,3,19,2
414819,3,19,2
414898,3,18,2
414978,3,18,2
415061,4,17,2
415141,4,17,2
415219,4,16,2
415297,4,15,2
415377,4,15,2
415459,4,14,2
415534,5,14,2
415613,5,13,2
415693,5,13,2
415766,5,12,2
415856,5,11,2
415934,6,11,2
416010,6,10,2
416090,6,10,2
416169,6,9,2
416249,6,9,2
416333,6,8,2
416412,7,8,2
416492,7,7,2
416567,8,7,2
416646,8,6,2
416725,9,6,2
416811,9,6,2
416884,9,5,2
416964,9,5,2
417043,9,4,2
417128,9,3,2
417205,9,3,2
417282,9,2,2
417361,9,2,2
417441,9,1,2
417523,9,1,2
417606,9,1,2
417675,9,1,2
417763,9,2,2
417832,8,3,2
417922,8,3,2
417999,8,4,2
418081,8,4,2
418162,8,5,2
418235,8,5,2
418314,8,6,2
418394,8,6,2
418473,8,7,2
418553,9,7,2
418632,9,8,2
418712,10,8,2
418791,10,9,2
418870,10,9,2
418950,9,10,2
419030,9,10,2
419109,9,11,2
419188,9,11,2
419273,8,12,2
419350,8,12,2
419427,8,13,2
419507,8,13,2
419586,7,14,2
419665,7,15,2
419745,7,15,2
419824,7,16,2
419911,7,16,2
419987,7,17,2
420063,6,17,2
420146,6,18,2
420226,6,18,2
420301,6,17,2
420380,6,17,2
420459,6,16,2
420539,6,16,2
420616,6,17,2
420704,6,17,2
420781,6,18,2
420862,6,18,2
420940,6,19,2
421016,6,19,2
421095,7,19,2
421175,8,19,2
421254,8,19,2
421334,8,18,2
421413,8,17,2
421492,8,17,2
421572,8,16,2
421651,8,16,2
421731,9,15,2
421810,9,15,2
421890,9,14,2
421969,9,14,2
422049,9,14,2
422128,10,14,2
422207,10,15,2
422287,10,15,2
422366,10,15,2
422446,10,14,2
422526,10,14,2
422605,10,14,2
422684,9,13,2
422763,9,13,2
422848,8,13,2
422927,8,13,2
423006,7,14,2
423079,7,14,2
423165,7,15,2
423241,6,15,2
423320,6,16,2
423399,6,16,2
423479,6,15,2
423558,5,14,2
423638,5,14,2
423717,5,13,2
423797,5,13,2
423876,5,12,2
423955,5,12,2
424035,5,12,2
424115,5,13,2
424194,5,14,2
424273,5,14,2
424353,4,14,2
424432,4,13,2
424512,3,13,2
424591,3,12,2
424670,3,12,2
424750,3,11,2
424830,3,11,2
424909,2,10,2
424988,3,9,2
425068,3,9,2
425147,3,8,2
425227,4,8,2
425306,4,7,2
425386,4,7,2
425465,5,6,2
425545,5,6,2
425624,5,5,2
425704,5,5,2
425787,5,4,2
425867,6,4,2
425946,6,3,2
426022,6,3,2
426101,6,2,2
426180,6,2,2
426260,6,2,2
426344,5,2,2
426419,4,2,2
426498,4,2,2
426578,4,3,2
426736,5,4,2
426810,5,5,2
426900,5,4,2
426975,5,4,2
427054,6,3,2
427135,6,3,2
427213,6,2,2
427293,7,2,2
427372,7,1,2
427451,7,1,2
427531,8,1,2
427611,8,1,2
427694,8,1,2
427774,7,2,2
427848,7,3,2
427928,7,3,2
428007,7,4,2
428087,6,4,2
428166,6,5,2
428246,6,5,2
428325,6,6,2
428404,6,6,2
428484,6,7,2
428564,5,7,2
428643,5,8,2
428728,5,8,2
428805,5,9,2
428882,5,10,2
428961,5,10,2
429040,5,11,2
429120,4,11,2
429195,4,12,2
429284,4,12,2
429362,4,13,2
429435,4,13,2
429519,4,14,2
429599,4,14,2
429678,4,15,2
429761,4,16,2
429840,4,16,2
429915,5,17,2
429994,5,17,2
430073,5,18,2
430153,5,18,2
430233,5,19,2
430312,5,18,2
430391,5,18,2
430475,5,17,2
430553,6,17,2
430630,6,16,2
430709,6,15,2
430788,5,15,2
430868,5,14,2
430945,5,14,2
431033,5,13,2
431110,4,13,2
431186,4,12,2
431265,4,12,2
431345,4,11,2
431425,4,11,2
431503,3,12,2
431583,3,12,2
431667,3,13,2
431745,3,12,2
431819,3,12,2
431900,2,11,2
431979,2,11,2
432059,2,11,2
432138,2,12,2
432218,2,12,2
432297,2,13,2
432377,2,14,2
432456,2,14,2
432536,1,15,2
432615,1,15,2
432694,1,16,2
432774,1,16,2
432853,1,17,2
432941,1,17,2
433013,2,17,2
433093,3,17,2
433172,3,17,2
433253,3,16,2
433331,3,16,2
433410,3,15,2
433570,2,14,2
433653,2,13,2
433728,2,13,2
433812,2,14,2
433891,3,14,2
433968,3,15,2
434048,3,15,2
434125,3,16,2
434205,3,16,2
434284,3,17,2
434363,3,17,2
434448,4,17,2
434526,4,16,2
434602,4,16,2
434682,4,15,2
434766,4,15,2
434844,4,14,2
434924,4,14,2
435003,5,13,2
435079,5,12,2
435158,5,12,2
435238,5,11,2
435317,5,11,2
435397,5,10,2
435476,5,9,2
435555,5,9,2
435635,5,9,2
435714,5,9,2
435794,5,10,2
435873,5,10,2
435958,5,11,2
436038,5,11,2
436116,5,10,2
436196,6,10,2
436270,6,9,2
436350,6,10,2
436435,6,10,2
436513,6,10,2
436588,6,11,2
436673,6,12,2
436754,6,12,2
436824,6,13,2
436911,6,13,2
436991,6,14,2
437065,6,14,2
437145,6,15,2
437224,6,15,2
437303,6,16,2
437383,6,17,2
437460,6,17,2
437548,5,18,2
437625,5,18,2
437701,5,19,2
437780,6,19,2
437860,6,19,2
437939,6,19,2
438019,7,19,2
438103,7,18,2
438183,7,17,2
438263,7,17,2
438336,7,16,2
438416,7,16,2
438495,7,15,2
438580,7,15,2
438661,7,14,2
438738,7,14,2
438813,7,13,2
438892,7,12,2
438972,7,12,2
439053,7,11,2
439131,7,11,2
439211,7,10,2
439290,8,10,2
439369,8,9,2
439449,7,8,2
439528,7,8,2
439612,7,7,2
439687,6,7,2
439766,6,6,2
439846,6,7,2
439925,7,7,2
440005,7,8,2
440084,7,8,2
440164,8,9,2
440243,8,9,2
440323,8,10,2
440407,8,10,2
440486,8,9,2
440563,8,9,2
440641,7,8,2
440720,7,7,2
440799,7,7,2
440879,6,7,2
440961,6,7,2
441038,5,7,2
441117,5,8,2
441197,4,8,2
441358,3,9,2
441435,3,9,2
441514,2,10,2
441594,2,10,2
441673,2,10,2
441753,2,9,2
441833,2,8,2
441912,2,8,2
441992,3,7,2
442072,3,7,2
442150,3,6,2
442229,3,6,2
442309,3,5,2
442389,3,4,2
442470,3,4,2
442548,3,3,2
442627,3,3,2
442711,4,2,2
442790,4,2,2
442865,4,3,2
442948,4,3,2
443024,4,4,2
443104,4,4,2
443183,4,5,2
443269,4,5,2
443347,4,6,2
443425,5,6,2
443501,5,5,2
443580,5,5,2
443661,6,4,2
443745,6,4,2
443824,7,3,2
443903,7,3,2
443982,7,4,2
444061,7,4,2
444137,7,5,2
444221,7,5,2
444301,7,6,2
444378,6,6,2
444453,6,6,2
444536,5,5,2
444615,5,5,2
444695,4,6,2
444775,4,6,2
444854,4,7,2
444933,3,7,2
445016,3,8,2
445093,2,8,2
445170,2,9,2
445248,2,8,2
445328,2,8,2
445407,2,7,2
445487,3,7,2
445567,3,6,2
445650,3,6,2
445729,3,5,2
445810,4,5,2
445887,4,4,2
445964,4,4,2
446046,5,3,2
446125,5,3,2
446208,6,3,2
446281,6,3,2
446367,7,2,2
446445,7,2,2
446520,8,3,2
446600,7,3,2
446685,7,4,2
446763,7,4,2
446838,6,4,2
446918,6,5,2
446997,5,5,2
447076,5,6,2
447150,5,6,2
447240,4,7,2
447320,4,7,2
447399,4,8,2
447474,4,8,2
447553,5,7,2
447633,5,7,2
447712,5,6,2
447792,5,6,2
447871,6,5,2
447950,6,5,2
448030,6,5,2
448110,6,4,2
448189,7,3,2
448268,7,3,2
448352,7,2,2
448433,8,2,2
448506,8,2,2
448585,9,2,2
448665,10,2,2
448744,9,3,2
448824,9,3,2
448903,9,4,2
448983,8,4,2
449062,8,4,2
449142,8,5,2
449221,8,5,2
449295,7,6,2
449389,7,6,2
449460,7,7,2
449545,6,7,2
449624,6,8,2
449702,5,8,2
449783,5,8,2
449861,4,8,2
449937,3,9,2
450016,3,9,2
450099,2,10,2
450181,2,10,2
450254,2,10,2
450334,2,9,2
450497,1,8,2
450573,1,7,2
450652,1,8,2
450731,1,7,2
450811,1,7,2
450969,2,6,2
451049,2,5,2
451129,2,5,2
451208,2,4,2
451289,3,3,2
451367,3,3,2
451446,3,2,2
451520,3,2,2
451690,4,1,2
451770,4,1,2
451847,4,1,2
451923,4,2,2
452003,4,2,2
452082,3,3,2
452162,3,3,2
452241,3,4,2
452321,2,4,2
452400,2,5,2
452480,2,5,2
452559,1,4,2
452644,1,3,2
452722,1,3,2
452802,1,2,2
453039,1,1,2
453119,1,0,2
453198,1,1,2
453277,2,2,2
453357,2,2,2
453436,2,3,2
453516,2,2,2
453595,1,2,2
453830,1,1,2
453910,1,0,2
453989,1,0,2
454068,1,0,2
454153,2,0,2
454232,2,1,2
454307,2,2,2
454386,2,2,2
454466,2,3,2
454545,2,3,2
454628,2,4,2
454705,2,5,2
454783,1,5,2
454864,2,6,2
454946,2,6,2
455027,2,7,2
455102,3,7,2
455186,2,8,2
455265,2,8,2
455345,2,9,2
455423,2,9,2
455496,2,10,2
455580,2,10,2
455660,2,10,2
455739,3,9,2
455818,3,9,2
455898,4,9,2
455978,4,8,2
456053,4,8,2
456139,5,7,2
456214,5,7,2
456293,4,7,2
456373,4,7,2
456457,3,7,2
456536,3,8,2
456611,4,8,2
456690,5,9,2
456770,5,9,2
456849,5,10,2
456929,5,10,2
457009,5,11,2
457088,4,11,2
457167,4,12,2
457247,4,12,2
457326,4,13,2
457405,4,13,2
457485,4,14,2
457569,4,14,2
457644,4,15,2
457723,4,16,2
457804,4,16,2
457882,3,15,2
457962,3,15,2
458046,2,15,2
458120,2,15,2
458201,3,15,2
458283,3,15,2
458362,4,16,2
458442,4,16,2
458521,5,16,2
458603,4,16,2
458682,4,16,2
458762,3,15,2
458841,3,15,2
458920,3,15,2
458996,3,16,2
459074,4,17,2
459153,4,17,2
459233,4,18,2
459312,4,18,2
459392,4,19,2
459471,4,19,2
459550,5,18,2
459630,5,18,2
459709,5,17,2
459789,5,17,2
459868,5,17,2
459948,5,17,2
460032,5,18,2
460110,5,18,2
460185,4,19,2
460270,4,19,2
460350,3,19,2
460425,3,19,2
460505,2,18,2
460584,2,18,2
460663,2,17,2
460742,2,16,2
460822,2,16,2
460902,2,15,2
460981,2,15,2
461061,2,14,2
461145,2,14,2
461224,2,13,2
461458,1,11,2
461537,1,10,2
461617,1,10,2
461696,1,9,2
461775,1,9,2
461855,2,8,2
462013,2,7,2
462093,2,6,2
462173,2,6,2
462257,2,5,2
462336,2,5,2
462415,3,4,2
462490,3,4,2
462569,3,3,2
462652,4,3,2
462731,4,2,2
462811,4,2,2
462963,4,1,2
463053,4,1,2
463130,4,2,2
463205,4,2,2
463285,4,3,2
463364,4,4,2
463444,4,4,2
463523,4,5,2
463603,4,5,2
463682,4,6,2
463762,4,5,2
463841,4,5,2
463918,5,5,2
464005,5,4,2
464083,5,4,2
464164,5,3,2
464243,6,3,2
464319,6,2,2
464397,6,3,2
464482,6,3,2
464560,6,4,2
464636,5,4,2
464722,5,5,2
464798,5,5,2
464874,5,6,2
464954,4,6,2
465033,4,7,2
465112,4,7,2
465192,4,7,2
465271,4,7,2
465351,4,6,2
465430,4,6,2
465509,4,5,2
465589,4,5,2
465674,3,5,2
465752,3,6,2
465833,2,6,2
465913,3,6,2
465989,3,6,2
466066,4,6,2
466145,4,5,2
466225,4,6,2
466304,4,6,2
466383,4,7,2
466463,4,7,2
466542,4,8,2
466624,3,8,2
466702,3,9,2
466781,3,9,2
466860,3,10,2
466941,3,11,2
467025,3,11,2
467104,3,12,2
467181,3,12,2
467260,3,13,2
467336,2,13,2
467416,2,14,2
467497,2,15,2
467575,2,15,2
467654,2,16,2
467735,2,16,2
467818,2,17,2
467893,2,18,2
467973,2,18,2
468052,3,18,2
468132,4,18,2
468211,4,18,2
468290,5,18,2
468370,5,18,2
468449,5,17,2
468531,5,17,2
468608,4,17,2
468688,4,16,2
468767,4,15,2
468847,4,15,2
468929,4,14,2
469003,4,14,2
469090,4,13,2
469169,4,13,2
469248,4,12,2
469323,4,13,2
469405,3,13,2
469482,3,14,2
469561,3,14,2
469641,3,15,2
469728,3,15,2
469805,3,15,2
469879,3,14,2
469959,3,13,2
470043,2,13,2
470123,2,12,2
470195,2,12,2
470278,2,11,2
470358,3,12,2
470439,3,12,2
470517,3,13,2
470596,4,13,2
470676,4,13,2
470755,3,13,2
470832,3,13,2
470911,4,14,2
470990,4,14,2
471072,4,15,2
471151,4,15,2
471232,5,14,2
471310,5,14,2
471390,5,13,2
471469,5,13,2
471549,6,12,2
471631,6,12,2
471710,6,11,2
471790,6,11,2
471869,6,10,2
471944,6,9,2
472024,6,9,2
472103,6,8,2
472183,5,8,2
472262,5,7,2
472342,5,7,2
472421,6,7,2
472501,7,6,2
472580,7,6,2
472659,7,5,2
472739,7,5,2
472818,7,4,2
472898,7,4,2
472972,7,3,2
473063,6,3,2
473142,6,3,2
473216,5,3,2
473375,4,4,2
473454,3,4,2
473534,3,4,2
473613,2,5,2
473692,2,5,2
473772,2,6,2
473851,3,6,2
473931,3,7,2
474010,3,7,2
474090,4,8,2
474169,4,7,2
474249,3,7,2
474328,3,6,2
474408,2,6,2
474487,3,6,2
474567,3,6,2
474646,3,7,2
474724,3,7,2
474811,3,8,2
474890,3,9,2
474969,2,9,2
475048,2,10,2
475123,2,10,2
475203,2,11,2
475282,2,11,2
475362,2,12,2
475442,2,12,2
475520,2,13,2
475600,2,14,2
475679,3,14,2
475759,3,15,2
475839,3,15,2
475921,3,15,2
475997,3,15,2
476077,4,14,2
476156,4,13,2
476236,4,13,2
476315,4,12,2
476395,4,12,2
476474,5,11,2
476555,5,11,2
476633,5,10,2
476713,5,11,2
476792,5,12,2
476871,5,12,2
476952,5,13,2
477030,5,13,2
477110,5,14,2
477189,5,14,2
477274,5,15,2
477353,4,15,2
477428,4,16,2
477507,5,16,2
477586,5,17,2
477664,6,17,2
477751,6,16,2
477829,7,16,2
477904,8,16,2
477983,8,15,2
478063,8,15,2
478143,8,14,2
478222,8,14,2
478301,8,13,2
478381,8,13,2
478466,8,12,2
478548,8,12,2
478625,8,11,2
478703,8,12,2
478778,9,12,2
478862,9,12,2
478941,9,11,2
479016,10,11,2
479096,10,10,2
479175,9,10,2
479255,9,9,2
479334,9,9,2
479419,8,8,2
479497,8,8,2
479573,7,7,2
479652,7,7,2
479731,6,7,2
479811,6,8,2
479891,6,8,2
479970,6,9,2
480050,6,9,2
480129,6,10,2
480208,6,10,2
480288,6,11,2
480367,6,11,2
480452,6,12,2
480530,6,12,2
480603,7,13,2
480687,7,13,2
480770,8,13,2
480846,8,12,2
480925,8,12,2
481005,9,11,2
481085,9,11,2
481164,9,10,2
481244,9,10,2
481327,9,9,2
481405,10,9,2
481483,10,8,2
481563,9,8,2
481641,9,8,2
481723,9,7,2
481801,9,7,2
481879,9,6,2
481962,9,7,2
482036,9,7,2
482119,9,8,2
482194,9,8,2
482274,9,9,2
482354,8,9,2
482433,8,10,2
482518,8,10,2
482597,8,10,2
482677,8,10,2
482755,8,9,2
482830,8,9,2
482910,8,8,2
482989,8,7,2
483069,8,7,2
483153,8,6,2
483232,8,6,2
483311,8,5,2
483386,8,5,2
483466,8,4,2
483545,8,3,2
483630,8,3,2
483708,9,2,2
483783,9,2,2
483864,10,2,2
483942,10,0,2
484022,10,1,2
484101,10,1,2
484181,9,2,2
484260,9,2,2
484345,9,3,2
484423,8,3,2
484498,8,4,2
484578,8,4,2
484658,9,0,2
484737,7,5,2
484817,7,5,2
484896,7,6,2
484976,6,6,2
485055,6,7,2
485134,6,7,2
485214,5,8,2
485293,5,8,2
485373,5,9,2
485452,5,9,2
485611,4,10,2
485693,4,11,2
485853,3,12,2
485932,3,12,2
486012,3,12,2
486091,3,11,2
486171,3,11,2
486250,3,12,2
486330,3,12,2
486409,3,13,2
486489,3,13,2
486567,3,14,2
486643,4,14,2
486723,4,15,2
486802,4,16,2
486884,4,16,2
486964,4,17,2
487047,4,17,2
487124,4,18,2
487204,4,18,2
487289,4,17,2
487364,4,16,2
487443,4,16,2
487518,4,15,2
487597,4,15,2
487677,4,14,2
487760,4,14,2
487841,4,13,2
487920,4,12,2
487994,5,12,2
488074,4,13,2
488154,4,13,2
488233,4,14,2
488312,3,14,2
488392,3,15,2
488471,2,15,2
488551,2,15,2
488630,1,16,2
488710,1,16,2
488789,1,17,2
488869,1,17,2
488949,1,18,2
489027,2,18,2
489107,2,19,2
489187,2,19,2
489271,2,19,2
489348,2,18,2
489422,2,17,2
489507,3,17,2
489586,3,16,2
489665,3,16,2
489744,4,15,2
489824,4,15,2
489903,4,14,2
489983,4,14,2
490062,4,13,2
490142,4,13,2
490221,4,12,2
490301,5,11,2
490380,5,11,2
490459,5,10,2
490539,5,11,2
490618,5,11,2
490699,5,12,2
490778,5,12,2
490857,5,13,2
490939,5,14,2
491018,5,14,2
491093,5,14,2
491172,5,14,2
491252,5,13,2
491332,5,13,2
491411,5,12,2
491491,5,11,2
491570,5,11,2
491649,5,10,2
491729,5,10,2
491809,5,10,2
491888,5,11,2
491967,5,11,2
492047,5,12,2
492126,5,12,2
492205,4,13,2
492285,4,13,2
492365,4,14,2
492444,4,14,2
492523,4,15,2
492603,4,16,2
492682,4,16,2
492762,4,17,2
492841,5,17,2
492920,5,18,2
493002,5,18,2
493080,6,18,2
493159,6,18,2
493238,6,18,2
493318,6,17,2
493398,6,16,2
493482,6,16,2
493561,6,15,2
493640,7,15,2
493719,7,14,2
493795,7,14,2
493874,7,13,2
493954,7,13,2
494033,7,12,2
494112,7,11,2
494192,8,12,2
494271,9,11,2
494351,9,11,2
494430,9,11,2
494509,9,11,2
494589,9,10,2
494668,10,10,2
494753,10,10,2
494831,10,9,2
494905,10,9,2
494991,10,8,2
495070,10,8,2
495150,10,9,2
495230,10,9,2
495310,10,10,2
495384,10,10,2
495463,11,11,2
495543,10,11,2
495622,10,10,2
495702,9,10,2
495781,9,9,2
495861,8,9,2
495940,8,9,2
496019,8,9,2
496104,9,9,2
496182,9,9,2
496258,10,9,2
496337,10,10,2
496419,10,11,2
496496,10,11,2
496575,9,12,2
496655,9,12,2
496734,9,13,2
496814,9,13,2
496894,8,13,2
496973,8,13,2
497052,8,12,2
497132,8,12,2
497211,8,11,2
497290,8,11,2
497370,8,10,2
497449,8,10,2
497529,7,10,2
497609,6,10,2
497688,6,9,2
497767,6,9,2
497847,6,8,2
497921,5,8,2
498011,5,7,2
498090,5,6,2
498164,5,7,2
498244,5,8,2
498324,5,8,2
498403,5,8,2
498482,4,9,2
498562,4,9,2
498720,4,9,2
498800,4,9,2
498879,4,8,2
498959,4,8,2
499038,5,7,2
499118,5,7,2
499197,5,6,2
499277,5,6,2
499356,5,5,2
499436,6,5,2
499515,6,4,2
499595,6,3,2
499674,6,3,2
499753,6,2,2
499835,6,2,2
499992,6,1,2
500071,6,0,2
500151,5,0,2
500230,6,0,2
500316,6,0,2
500395,5,1,2
500474,5,2,2
500553,4,3,2
500633,4,3,2
500707,4,4,2
500786,4,4,2
500866,4,4,2
500945,5,3,2
501026,5,3,2
501110,6,3,2
501189,6,3,2
501268,7,4,2
501346,7,4,2
501423,8,4,2
501502,8,4,2
501581,9,4,2
501664,9,3,2
501743,9,3,2
501825,9,3,2
501899,8,2,2
501978,7,2,2
502063,7,2,2
502141,8,2,2
502216,8,2,2
502295,8,3,2
502377,8,3,2
502457,8,4,2
502537,7,4,2
502616,7,5,2
502700,7,5,2
502773,7,6,2
502852,6,6,2
502937,6,7,2
503009,7,6,2
503093,8,6,2
503172,8,6,2
503252,9,6,2
503332,9,5,2
503410,9,4,2
503490,9,4,2
503570,9,3,2
503649,9,3,2
503729,9,2,2
503807,9,3,2
503889,9,3,2
503970,8,4,2
504048,8,4,2
504121,8,5,2
504205,8,5,2
504284,8,6,2
504367,7,6,2
504446,7,7,2
504525,6,7,2
504605,6,7,2
504685,5,8,2
504759,5,8,2
504839,5,8,2
504918,5,7,2
504998,5,7,2
505083,5,6,2
505167,5,6,2
505240,6,5,2
505315,6,5,2
505395,6,4,2
505474,6,3,2
505554,6,3,2
505634,6,3,2
505712,6,3,2
505792,6,4,2
505877,6,4,2
505956,6,5,2
506032,5,5,2
506110,5,6,2
506190,5,6,2
506269,5,7,2
506348,5,7,2
506429,4,8,2
506509,5,8,2
506584,5,9,2
506671,6,9,2
506751,6,10,2
506825,6,10,2
506905,6,11,2
506984,6,11,2
507069,6,12,2
507148,6,12,2
507222,6,13,2
507302,6,13,2
507381,6,14,2
507461,6,14,2
507540,6,14,2
507619,7,13,2
507699,7,13,2
507778,7,12,2
507858,7,12,2
507937,7,11,2
508017,7,11,2
508096,8,10,2
508175,8,10,2
508255,9,9,2
508336,9,9,2
508414,10,9,2
508493,10,9,2
508573,9,9,2
508652,9,9,2
508734,9,10,2
508811,8,10,2
508889,8,11,2
508975,7,11,2
509055,8,12,2
509134,8,12,2
509208,8,13,2
509288,8,13,2
509368,8,14,2
509447,8,14,2
509526,8,15,2
509606,8,15,2
509690,8,14,2
509770,8,14,2
509848,8,13,2
509921,8,13,2
510008,8,12,2
510081,8,12,2
510160,8,11,2
510246,8,11,2
510325,8,10,2
510400,8,11,2
510480,8,11,2
510559,8,12,2
510639,8,12,2
510718,8,13,2
510797,8,13,2
510877,7,14,2
510956,7,14,2
511036,7,15,2
511115,7,15,2
511198,7,16,2
511279,6,17,2
511357,6,17,2
511432,5,17,2
511517,5,17,2
511592,5,16,2
511671,5,16,2
511751,5,15,2
511836,5,15,2
511906,5,14,2
511994,5,14,2
512073,6,13,2
512148,6,12,2
512227,6,12,2
512307,6,11,2
512386,7,11,2
512466,7,10,2
512549,7,10,2
512628,8,9,2
512707,8,9,2
512787,8,8,2
512867,7,8,2
513022,7,7,2
513102,7,7,2
513181,7,6,2
513260,8,6,2
513340,8,5,2
513419,8,5,2
513499,9,4,2
513584,9,4,2
513663,9,3,2
513741,10,3,2
513817,10,3,2
513896,10,3,2
513976,9,3,2
514055,9,4,2
514135,9,4,2
514214,9,5,2
514293,8,5,2
514373,8,6,2
514452,8,6,2
514532,8,7,2
514611,7,7,2
514691,7,8,2
514770,7,8,2
514852,7,9,2
514929,6,9,2
515009,6,10,2
515088,6,10,2
515167,5,11,2
515247,5,11,2
515326,5,11,2
515406,5,10,2
515485,5,10,2
515564,5,9,2
515644,5,8,2
515723,5,8,2
515803,5,7,2
515882,6,7,2
515962,6,6,2
516041,6,6,2
516121,7,6,2
516200,7,5,2
516280,7,5,2
516361,8,4,2
516438,8,4,2
516518,8,3,2
516597,9,3,2
516677,8,3,2
516757,7,3,2
516837,7,3,2
516915,7,3,2
516995,8,2,2
517074,8,2,2
517154,9,2,2
517233,9,2,2
517313,9,2,2
517392,9,2,2
517471,8,2,2
517551,8,3,2
517630,8,3,2
517710,8,4,2
517789,8,4,2
517869,8,5,2
517948,8,5,2
518023,8,6,2
518112,8,6,2
518191,8,7,2
518266,8,8,2
518350,8,8,2
518425,7,9,2
518504,7,9,2
518584,7,10,2
518670,7,10,2
518748,7,11,2
518822,7,11,2
518902,7,12,2
518981,7,12,2
519061,7,13,2
519140,8,13,2
519220,8,13,2
519304,9,14,2
519383,9,14,2
519458,10,14,2
519537,10,15,2
519617,10,15,2
519701,9,16,2
519779,9,16,2
519854,9,17,2
519936,9,17,2
520016,9,18,2
520095,9,19,2
520176,8,18,2
520254,8,18,2
520333,8,17,2
520413,8,17,2
520493,8,16,2
520566,8,16,2
520655,8,15,2
520734,8,14,2
520803,8,14,2
520893,8,13,2
520972,8,13,2
521047,8,12,2
521126,8,12,2
521206,8,11,2
521285,9,11,2
521366,9,11,2
521444,9,12,2
521524,10,12,2
521603,10,13,2
521683,10,13,2
521762,10,13,2
521841,10,13,2
521921,10,12,2
522000,10,12,2
522080,10,11,2
522159,9,11,2
522238,9,11,2
